Date,Prod A,Prod B,Prod C,Prod D,Prod E,Prod F,Prod G,Disc Prod A,Exchange_rate,Holidays
2014-03-26,0,4.4144,0.3429,3.8344,36.6211,0.7429,23.6337,1.74503307575728e-02,564.89,0
2014-03-27,7237.4852,2161.1328,921.6922,3361.7581,72.0113,661.8998,97.6997,2.27778823660161e-02,564.89,0
2014-03-28,7429.5917,2323.3459,632.4429,3310.1613,52.5867,741.7369,289.407,1.72786414150664e-02,565.11,0
2014-03-29,9139.126,2371.1143,745.9118,3478.9337,255.9377,761.9436,206.8213,2.06845657925571e-02,565.41,0
2014-03-30,9270.71110000001,2661.424,828.5934,3750.5917,489.6356,906.888900000001,370.228,2.05037254781128e-02,566.11,0
2014-03-31,9463.67770000001,3244.619,704.910099999999,4547.21200000001,229.8839,935.6177,366.738,2.2574475480871e-02,567.34,0
2014-04-01,3692.8487,510.4071,194.4319,1128.4,26.4042,206.7179,22.8739,1.62558855958451e-02,567.36,0
2014-04-02,0,1540.5863,314.1963,2035.6658,40.1204,509.0805,30.5876,2.1065820455213e-02,567.36,0
2014-04-03,6380.4734,2690.0453,733.1246,3489.6844,25.5569,787.801200000001,40.3245,2.06548873330964e-02,567.36,0
2014-04-04,7201.0779,3426.0816,915.9172,4893.04750000001,66.1275,1007.8785,109.9257,1.58133841349012e-02,567.62,0
2014-04-05,9008.202,3724.5389,852.9739,5085.95730000001,91.3944,1075.9448,162.3852,1.95815940886771e-02,568.13,0
2014-04-06,10111.3975,3937.6548,1274.1416,5989.2117,126.9528,1135.3914,171.9627,2.05729743971877e-02,568.79,0
2014-04-07,9250.87850000001,3552.5627,998.5489,5733.64510000002,29.7809,1114.3559,101.3339,2.27496653575909e-02,568.99,0
2014-04-08,11570.24,923.9335,249.8405,2488.2919,70.9459,452.0877,74.9186,1.8124696406424e-02,569.13,0
2014-04-09,0,3255.6544,1193.7471,5829.87640000001,90.8598999999999,1026.3722,93.5916,2.19174307214357e-02,569.13,0
2014-04-10,9333.82060000001,2825.0545,1114.339,4635.96340000001,62.5836,970.501900000001,153.1543,1.95883330215345e-02,569.13,0
2014-04-11,7652.1399,2302.4915,971.096899999999,4010.222,95.3679,984.991700000001,129.528,1.86736513019847e-02,569.28,1
2014-04-12,5120.1494,1973.5104,391.9826,3031.1663,61.4821,596.261100000001,80.6713,1.65710053957182e-02,569.28,0
2014-04-13,20.535,0,0,0,0,0,0,7.15880633852297e-02,568.2,1
2014-04-14,0,0,0,0,0,0,0,0,568.2,1
2014-04-15,623.2574,395.3985,38.3093,213.4913,19.5822,104.2454,67.0196,4.22302716000887e-03,568.2,1
2014-04-16,0,1072.6598,214.4626,780.872899999999,19.2378,302.3677,17.4207,2.21951965577881e-02,568.2,0
2014-04-17,5191.8483,1946.6884,678.0782,3176.0628,41.8199,685.311000000001,97.034,2.00682431939118e-02,568.2,0
2014-04-18,5635.5584,2488.8951,525.6523,3113.76,80.311,900.913400000001,130.7887,1.32776557809713e-02,567.7,0
2014-04-19,6083.0271,1976.6152,533.281,3097.9029,26.6766,806.885300000003,89.4305,2.1489311152498e-02,567.62,0
2014-04-20,5345.7441,2543.1872,671.0381,3079.2652,52.9006,839.410200000003,130.4475,1.96927728380638e-02,567.67,0
2014-04-21,4365.1787,2486.8808,506.4397,3461.0744,9.29109999999997,913.440100000002,90.2763,1.66651059679171e-02,567.67,0
2014-04-22,3447.2857,681.1925,111.6126,1159.6693,173.2277,322.3854,79.4359,2.42074688022306e-02,567.71,0
2014-04-23,0,1051.6938,193.8277,1245.3073,44.1162,351.9147,16.7475,1.94158447877561e-02,567.71,0
2014-04-24,4070.6068,1601.6725,611.1881,2344.0211,79.9971,651.795100000001,90.644,2.30875529206256e-02,567.71,0
2014-04-25,9873.44720000001,3227.2994,657.1148,4562.90430000001,73.1253,1060.6522,170.2917,1.49858046614369e-02,567.88,0
2014-04-26,8180.2358,2341.8436,528.539,3508.52800000001,93.1252,850.4117,189.7764,2.17472815994993e-02,568.5,0
2014-04-27,8536.6957,2398.5008,808.708,3625.6675,321.8897,832.649500000003,309.203,2.27442413982478e-02,569.56,0
2014-04-28,6366.4027,2252.5415,513.7363,3420.4216,394.4697,782.888600000002,232.5153,2.12620640854606e-02,570.62,0
2014-04-29,10117.763,1056.8315,258.7548,1926.6282,75.2442,425.7498,140.5803,2.51716952147973e-02,570.72,0
2014-04-30,0,1658.2854,266.821,1862.2291,63.3443,500.1587,47.1692,2.87471968826248e-02,570.72,0
2014-05-01,476.876,265.7806,97.2318,202.7188,-0.8214,77.159,-5.4822,7.15607580152933e-02,570.72,1
2014-05-02,4485.4042,2326.0464,482.6647,3252.2251,72.4132,888.2275,109.5291,9.90143479497108e-03,570.72,0
2014-05-03,5928.7191,2817.2185,691.3571,4515.2062,63.2005,992.756200000002,66.1596,0.01593942784212,571.14,0
2014-05-04,5426.606,2032.8812,769.3595,3909.8734,59.8751,1035.4711,109.6243,1.78002743966559e-02,571.55,0
2014-05-05,4936.4418,2446.7388,464.3139,5256.12909999999,36.6316,878.7915,68.3871,2.14175061225443e-02,572.04,0
2014-05-06,3272.8592,711.0265,148.5649,1972.428,60.6422,245.7,67.9648,1.99278959691278e-02,573.51,0
2014-05-07,0,1240.2445,213.1344,2060.7334,37.1698,401.8907,20.4204,3.12465214314418e-02,573.51,0
2014-05-08,3884.6789,1612.8515,524.5445,3230.9903,76.2723,638.231699999999,58.4601,2.25194746390087e-02,573.51,0
2014-05-09,5476.0607,2229.0394,413.098,3554.6908,87.2998,853.5445,81.5194,1.99368947186359e-02,574.48,0
2014-05-10,6241.3179,2375.5509,528.1808,2875.0696,65.5143,934.060499999999,87.9705,2.24607615181692e-02,576.33,0
2014-05-11,4379.9183,2024.3614,439.1666,2366.1745,91.0021,689.994699999999,111.1043,1.8980184328033e-02,576.74,0
2014-05-12,4094.1064,2367.5493,426.8612,2401.2095,26.5984,736.038099999999,85.4293,2.36561038622289e-02,576.74,0
2014-05-13,3331.1366,793.7057,173.5447,1240.3856,79.6951,280.2737,56.6611,1.9121324589816e-02,577.03,0
2014-05-14,0,1082.1,155.1091,1128.9561,52.6853999999998,340.3141,20.086,3.03619984374097e-02,577.03,0
2014-05-15,4578.4447,1956.3332,477.9827,2321.372,44.6836,683.0316,72.3587,1.73064169450943e-02,577.03,0
2014-05-16,5563.4691,2106.2041,383.3925,2721.6,48.8929,816.5859,93.1432,1.30400572379061e-02,577.39,0
2014-05-17,5376.5054,2269.4374,499.3895,2802.7854,45.4236,892.4884,93.9862,1.48941999472073e-02,578.94,0
2014-05-18,5787.1157,2276.538,628.1324,2559.8447,65.7379,778.905299999999,125.5049,1.60712827482362e-02,581.9,0
2014-05-19,5008.62810000001,2896.8282,367.8623,3140.3541,60.7825,923.436899999999,59.995,1.65711925937176e-02,583.37,0
2014-05-20,2744.6161,538.8425,131.059,818.7543,41.7926,215.044,56.8597,1.54448000979673e-02,586.43,0
2014-05-21,0,1308.5617,188.191,1086.3038,46.9803999999999,358.1452,15.1645,1.78966672672836e-02,586.43,0
2014-05-22,4357.2734,2027.1056,424.0072,2409.9859,95.5024,550.3615,183.1554,1.53053167610901e-02,586.43,0
2014-05-23,5617.5265,3048.8168,401.0976,2953.1343,100.0832,897.013199999999,107.2354,1.04582402803515e-02,590.57,0
2014-05-24,7100.4376,2626.3019,558.2918,3222.3344,100.5201,824.0883,215.3988,1.74967612404388e-02,595.13,0
2014-05-25,5628.8722,2254.5713,482.827,2703.8114,84.6854,609.294,50.0932,1.54143197256941e-02,598.49,0
2014-05-26,5278.4519,2435.585,548.466600000001,2799.2465,98.235,639.6411,45.5054,2.00392977783528e-02,594.47,0
2014-05-27,5170.9033,597.0052,156.5226,948.5726,94.067,223.7702,137.6353,1.23922844778958e-02,587.25,0
2014-05-28,0,1319.8821,201.3333,1345.1163,47.6559,328.7006,32.5096,3.49432910556709e-02,587.25,0
2014-05-29,7007.7731,2054.609,623.0837,2539.026,52.758,616.443299999999,102.426,2.16277336297099e-02,587.25,0
2014-05-30,8932.8797,2775.298,504.7765,2935.4703,72.7666,802.967799999999,149.2585,1.73470910156017e-02,582.87,0
2014-05-31,11587.2454,2637.0178,672.4533,2944.3948,222.1006,780.882600000001,234.7755,1.92411094073083e-02,580.12,0
2014-06-01,3943.8806,1896.7932,444.692400000001,2724.8423,74.2937,596.1665,170.0884,1.62155067897529e-02,576.86,0
2014-06-02,3280.6669,2393.5212,429.8002,2996.4278,45.8318,696.136399999999,113.9187,1.20783444184493e-02,575.67,0
2014-06-03,2908.0583,513.3025,141.7414,1050.3602,33.2853,232.6272,16.8647,1.34227079967488e-02,575.47,0
2014-06-04,0,1156.5324,149.0642,1269.4088,69.5105,404.1692,60.5661,1.59909530357134e-02,575.47,0
2014-06-05,6196.1588,2024.8041,552.3185,2549.6643,30.5092,699.7521,89.4668,1.46757957904042e-02,575.47,0
2014-06-06,6278.0936,2215.1062,357.5223,2265.4264,80.2609,808.4396,92.807,1.21155177169993e-02,575.4,0
2014-06-07,9580.3909,2727.5949,480.8118,3429.9442,76.7659,1004.7243,75.651,1.51180152191674e-02,575.46,0
2014-06-08,6172.1957,2693.3559,565.1091,3498.33870000001,63.3432,856.1737,113.4299,1.34765004576916e-02,575.52,0
2014-06-09,3991.1891,2419.2673,359.1477,3566.5317,85.8513,904.018200000001,78.141,1.52619198724458e-02,576.39,0
2014-06-10,2771.4185,521.6429,181.1247,875.101499999999,27.6047,180.4069,22.0241,1.08378581102291e-02,577.4,0
2014-06-11,0,1517.3264,191.3863,1657.5976,64.0668,449.7145,55.5742,1.66461782100345e-02,577.4,0
2014-06-12,3690.7216,1714.7151,709.7853,2286.1265,42.5227,586.6485,71.9298,1.64454135890027e-02,577.4,0
2014-06-13,4819.1461,2536.1875,490.986200000001,3076.1859,77.5168,815.1566,116.6514,1.15222142698738e-02,577.48,0
2014-06-14,5293.367,2773.0945,578.7526,3090.4872,81.636,938.864599999999,146.9953,1.51137433485559e-02,577.53,0
2014-06-15,4158.8094,1993.8236,576.4102,2476.7469,89.3574,604.7839,121.7966,1.54973058563461e-02,577.45,0
2014-06-16,4273.7907,2209.2882,350.5099,2670.6742,69.6526,691.8892,108.5529,1.34570216804243e-02,577.46,0
2014-06-17,2104.8025,983.1566,254.5189,1840.2517,43.1684,405.3141,11.9513,0.0139593251449,576.78,0
2014-06-18,0,949.5066,161.3947,1237.6306,70.5201,342.7027,56.7395,1.66851157676357e-02,576.78,0
2014-06-19,4641.8404,2191.4503,527.323300000001,2634.7016,76.5236,675.034,113.0018,1.50036716066471e-02,576.78,0
2014-06-20,4860.7076,2800.3176,346.7655,2732.6909,79.3891,844.367699999999,124.9532,1.19246776422787e-02,576.83,0
2014-06-21,5211.7918,2155.9779,388.5145,2652.6735,130.2205,779.1321,176.9251,1.52252405190793e-02,577.37,0
2014-06-22,5035.1839,2384.174,574.9872,2937.2492,77.1415,737.8083,120.9849,1.49566831318091e-02,577.39,0
2014-06-23,5271.6543,2082.4378,452.2975,2947.1884,67.309,736.2795,39.1247,1.6264527363525e-02,577.39,0
2014-06-24,3415.7615,569.7096,173.52,949.4218,76.9470999999999,236.9197,60.9091,1.48929289462553e-02,577.39,0
2014-06-25,0,1068.057,124.0654,1212.5431,39.4666,271.5738,21.2203,2.15996289852608e-02,577.39,0
2014-06-26,5004.5048,1912.6722,532.694,2437.0995,25.5186,705.0864,78.2719,1.74773416037043e-02,577.39,0
2014-06-27,8284.6123,2689.5498,460.0787,3422.1843,124.7791,1010.554,137.8064,1.83765015553908e-02,577.41,0
2014-06-28,8521.89780000001,2320.9069,595.2745,2801.7998,122.7217,789.7273,279.3119,2.21022776932599e-02,577.39,0
2014-06-29,9132.77750000001,2555.1631,817.06,3303.0291,147.8405,810.6273,176.8286,2.0149465157866e-02,577.64,0
2014-06-30,10393.3211,2680.2391,637.114500000001,3471.145,193.0865,787.3322,198.6711,2.26547878199168e-02,579.87,0
2014-07-01,1445.7913,373.3815,185.8817,760.4361,38.1449,145.2531,31.2238,9.7975980157875e-03,579.03,0
2014-07-02,0,645.482,115.9023,830.0193,53.5815,174.8215,18.0932,1.18252935867385e-02,579.03,0
2014-07-03,4043.0497,1820.2939,757.3152,2628.3282,3.6413,583.4212,38.8292,1.17675050126307e-02,579.03,0
2014-07-04,4722.939,2464.3543,528.3863,3073.66500000001,40.3636,786.6287,101.7148,1.15286459441197e-02,575.38,0
2014-07-05,6170.9386,2443.144,709.8746,3241.45470000001,91.6553,784.565400000001,134.2183,1.27175071050775e-02,575.6,0
2014-07-06,4320.9443,1857.9277,574.2824,2679.2065,39.222,625.1581,103.0387,1.42749493655764e-02,575.13,0
2014-07-07,4810.491,2715.2796,514.0364,3940.96600000001,67.8109,823.523,41.8123,1.46955284321869e-02,574.54,0
2014-07-08,2685.9341,525.0746,186.607,1020.7621,39.7606,221.3441,27.3592,1.42990146450381e-02,574.83,0
2014-07-09,0,1170.4425,210.323,1448.8709,54.6949,384.3389,21.1116,1.73262295430023e-02,574.83,0
2014-07-10,5591.8282,2232.8951,678.4115,2929.45800000001,27.7499,684.8783,62.6131,1.48487939603299e-02,574.83,0
2014-07-11,6165.6835,2236.5332,447.8029,3094.34780000001,78.396,735.381100000002,187.8365,1.14423487170037e-02,575.44,0
2014-07-12,6702.3055,2314.203,522.6113,2985.78720000001,71.1225,731.8382,45.088,1.46745723764615e-02,575,0
2014-07-13,5464.8744,1990.4136,704.6772,2831.26210000001,66.2901,639.1386,133.8572,1.56656163911176e-02,575.05,0
2014-07-14,4010.8422,2163.7223,397.8827,2959.6871,39.4238,605.079,35.7903,1.50670649948048e-02,574.01,0
2014-07-15,3143.1822,544.4263,203.9523,971.1018,29.6349,208.1574,60.8543,1.31593502975277e-02,574.57,0
2014-07-16,0,1099.111,168.4938,1217.2777,53.8317,360.7439,33.4225,1.7867298344372e-02,574.57,0
2014-07-17,5244.738,2093.6281,617.3979,2695.11840000001,37.8837,692.627600000002,55.1746,1.68651721214603e-02,574.57,0
2014-07-18,7554.1609,2486.8393,484.4618,3233.23940000001,60.8345,776.4439,117.1352,1.66641644617981e-02,574.99,0
2014-07-19,5424.3095,2288.6891,532.1791,2779.5455,1.97240000000004,719.1221,106.4083,1.95997504180687e-02,575.01,0
2014-07-20,6456.7491,2553.2651,659.3917,3007.22700000001,71.3908,820.012000000001,147.3252,1.69300984368248e-02,574.39,0
2014-07-21,5381.1753,2819.2509,471.1705,3496.6214,36.8493,907.085400000001,214.7856,1.58889439285564e-02,575.18,0
2014-07-22,4619.4347,780.2582,233.6557,1249.4242,1.26230000000001,305.8943,3.66149999999991,2.2947962924283e-02,575.25,0
2014-07-23,0,1215.2119,218.8162,1339.4025,81.0036,398.9025,112.7337,2.67895902220753e-02,575.25,0
2014-07-24,5904.985,2425.5015,704.6067,2837.3304,2.6274,882.967000000002,89.6746,2.21372052366098e-02,575.25,0
2014-07-25,6321.9131,2200.7403,431.6405,2712.358,74.4504,712.686400000001,169.519,1.86162259022591e-02,575.35,1
2014-07-26,7891.6069,2695.1906,675.9621,3361.77060000001,90.0559,829.686400000004,116.365,1.83018056570998e-02,575.35,0
2014-07-27,6619.159,2527.6767,652.1434,3413.3771,126.6857,832.210500000002,172.1247,1.98196975083836e-02,575.05,0
2014-07-28,6217.7078,2397.0086,476.9903,3666.22800000001,112.4313,735.6467,94.083,2.08921838516189e-02,574.58,0
2014-07-29,6000.8325,545.0422,109.216,874.7924,64.6718,197.6155,85.0642,1.97365565742763e-02,575.17,0
2014-07-30,0,1113.0407,251.8488,1849.7432,56.471,428.183100000001,33.27,2.51377514066707e-02,575.17,0
2014-07-31,10113.0465,2481.8935,646.4548,3296.03920000001,44.8389,746.549400000001,137.4667,2.42779760982838e-02,575.17,0
2014-08-01,4364.5122,2033.7542,409.7334,2658.3397,110.4211,657.7412,102.0364,1.01870322408022e-02,575.59,0
2014-08-02,4177.4784,2101.5767,405.6786,2982.1083,61.7049,713.476699999999,69.2136,1.01519637395562e-02,576.62,1
2014-08-03,3894.5739,2182.2269,607.1202,3235.1984,64.1082,633.0361,129.7022,1.70556359162628e-02,576.62,0
2014-08-04,3573.1757,2220.9869,429.8207,2833.9571,55.0431,577.8649,59.6844,1.56673536994619e-02,577.62,0
2014-08-05,2827.0539,1778.7172,360.6706,2195.0655,42.8357,549.1805,70.8582,1.89612326355733e-02,577.62,0
2014-08-06,0,-0.028,0,-0.1735,63.6249,-0.0102,15.3209,2.48926462694578e-02,577.62,0
2014-08-07,5096.6165,2480.4884,709.1004,3251.2131,46.3232,701.6609,86.9053,1.82836410853384e-02,577.62,0
2014-08-08,6420.1273,2569.0234,486.6156,3292.1821,91.7072,831.7547,154.2223,1.53218252559712e-02,577.91,0
2014-08-09,6937.7922,2915.8544,621.9886,3472.0759,89.3361,915.7987,128.0039,1.5093071721408e-02,578.44,0
2014-08-10,5108.4263,2339.394,640.883,3581.8854,104.3832,690.1908,199.8416,1.69297596665443e-02,579.33,0
2014-08-11,5848.9238,2461.2657,549.6053,3922.9279,70.0926,746.2015,126.1442,0.01705094483211,578.83,0
2014-08-12,3928.4836,40.324,-7.8145,89.7609,57.024,51.1699,35.2473,1.25960072014798e-02,578.91,0
2014-08-13,0,1903.0041,451.0464,2927.9284,82.295,601.8837,98.633,1.79674304482119e-02,578.91,0
2014-08-14,2994.2624,1053.6056,145.5368,1708.1992,46.6763,380.0555,107.6871,1.82545076928252e-02,578.91,0
2014-08-15,3497.4365,1473.3743,535.2332,2267.656,6.7595,541.354199999999,13.6356,1.61395754146872e-02,578.66,1
2014-08-16,7278.9335,2497.1855,536.8338,3092.7583,72.6174,858.867,113.3263,1.68331688686516e-02,578.66,0
2014-08-17,5727.7976,2502.7537,682.0424,3608.3503,91.3647,722.6548,130.1474,1.65255248239531e-02,578.02,0
2014-08-18,6143.9789,2634.759,493.017,3588.835,128.5095,777.5134,82.9596,1.70314511953032e-02,577.6,0
2014-08-19,3777.1869,577.1011,137.2311,1035.9392,39.2916,292.9994,55.6511,1.44531865378353e-02,577.4,0
2014-08-20,0,1328.8449,134.4789,1241.8559,40.0212,439.9403,17.7304,2.09198638189746e-02,577.4,0
2014-08-21,5779.3889,2385.8857,596.2109,2776.1489,36.1509,724.0365,81.5098,1.88501546325271e-02,577.4,0
2014-08-22,6717.8726,2966.1013,498.2119,3071.4438,54.1103,888.9449,130.6288,1.73271585748123e-02,577.48,0
2014-08-23,6575.3429,2528.9289,410.0087,2359.7772,49.9483,708.7622,97.4929,1.98492060239552e-02,577.14,0
2014-08-24,6055.8791,2328.9537,531.8381,2553.0375,105.483,652.9537,112.1245,2.01025487695953e-02,577.18,0
2014-08-25,4690.7229,2332.1258,348.5294,2512.2607,61.1351,621.621499999999,80.4653,1.82045186830183e-02,577.52,0
2014-08-26,3358.7432,1784.446,327.5788,2103.432,47.8897,648.345899999999,23.0946,2.5994809611327e-02,577.27,0
2014-08-27,0,0,0,0,37.0667,0,12.1885,0,577.27,0
2014-08-28,5317.2331,1820.9857,466.9916,2189.8163,54.0111,498.984299999999,85.408,2.30623946768503e-02,577.27,0
2014-08-29,9415.6517,2574.8079,532.4371,3016.4045,70.938,716.2209,96.1817,2.20946276185214e-02,577.53,0
2014-08-30,8593.2397,2197.6321,529.9319,2622.5989,174.6712,660.7675,143.9787,2.2913434933607e-02,577.23,0
2014-08-31,8074.7063,2058.0096,474.3963,2539.0817,71.299,696.5089,154.4814,0.02482186457175,577.42,0
2014-09-01,3340.8084,2026.108,443.754900000001,2478.6114,37.6671,613.8605,56.1619,1.28572469147868e-02,578.08,0
2014-09-02,2989.2183,745.9174,150.7171,993.543399999999,21.2801,300.4602,20.8269,1.10340795372551e-02,578.78,0
2014-09-03,0,1053.8198,138.0648,1142.2148,52.0206,315.3534,25.0447,1.64591485340349e-02,578.78,0
2014-09-04,5814.8422,2604.806,676.635,2824.2113,5.7917,799.309799999999,18.9035,1.71479447133273e-02,578.78,0
2014-09-05,6114.7743,2647.2682,528.2365,3020.787,70.7023,910.1388,144.22,1.84962199981804e-02,579.35,0
2014-09-06,6324.2815,2788.6945,578.455,2903.8198,41.8625,912.7789,87.4505,1.74974194755408e-02,579.71,0
2014-09-07,4969.7491,2356.308,647.4086,2764.2849,37.6769,750.729599999999,77.7838,2.10994398821888e-02,580.65,0
2014-09-08,5176.2208,2364.6367,404.1916,2856.3415,51.5378,708.343499999999,49.6846,1.98200773143509e-02,580.87,0
2014-09-09,3258.7178,668.46,190.5011,1151.1434,21.9445,274.3083,-11.7701,1.6231940718161e-02,580.76,0
2014-09-10,0,1117.4014,155.3427,1241.4771,106.6733,386.186,77.5297,2.36967240666442e-02,580.76,0
2014-09-11,5582.1614,2546.9617,587.3699,3106.5918,18.0132,826.516199999999,39.8266,2.34376165686069e-02,580.76,0
2014-09-12,6365.4133,2590.9473,607.1168,3252.3636,72.4277,825.417799999999,93.2391,2.28136217240984e-02,580.63,0
2014-09-13,6669.1541,2398.6044,633.0748,2773.4141,53.9349,727.2065,77.6388,2.12247644053576e-02,579.95,0
2014-09-14,4945.2872,1944.7629,487.640600000001,2431.732,79.2483,550.0315,147.9239,2.17851996641028e-02,579.82,0
2014-09-15,4748.6028,2373.5204,293.8478,3168.7248,35.8137,639.2017,1.15640000000001,2.1963297459105e-02,579.48,1
2014-09-16,4255.2087,866.6065,147.565,1413.0775,54.6163,272.9224,23.4974,2.21241482143164e-02,579.48,0
2014-09-17,0,1362.109,138.5966,1655.661,67.1586999999999,375.6046,72.7553,2.80882857972301e-02,579.48,0
2014-09-18,5888.034,2764.9349,550.9531,3598.4032,28.5788,851.764899999999,53.7074,2.42985935521162e-02,579.48,0
2014-09-19,6542.5881,2863.8016,446.8929,2890.3957,113.5849,821.848899999999,170.8798,2.36743021336407e-02,579.37,0
2014-09-20,8035.913,3002.3327,509.758,3611.1918,81.3621,792.639699999999,116.0358,3.08999922946595e-02,578.91,0
2014-09-21,6286.4887,2436.8756,449.8795,3028.1966,67.0136,718.336,117.5036,2.88535554188146e-02,578.28,0
2014-09-22,6373.9578,2154.2591,325.6052,3197.5968,74.0921,624.642199999999,122.9295,2.87842421088173e-02,577.96,0
2014-09-23,6992.7746,664.0732,162.6374,1223.5238,41.5055,229.9393,13.9114,2.83352918882896e-02,577.33,0
2014-09-24,0,1223.0972,137.7595,1469.2629,57.5427,290.3915,47.1352,4.0935480400816e-02,577.33,0
2014-09-25,6549.5358,2508.0395,503.2735,3308.2854,33.9442,749.7574,42.8114,2.50922528884149e-02,577.33,0
2014-09-26,7800.9827,2628.2085,490.8619,3171.9625,84.0064,887.942699999999,118.3402,2.56481172368918e-02,577.11,0
2014-09-27,8192.3683,2681.9247,556.5665,3256.0373,123.2996,791.7619,108.837,2.99430460465395e-02,576.62,0
2014-09-28,8350.189,2399.597,507.060700000001,3428.7991,176.2605,611.180199999999,188.1415,3.62301406573821e-02,575.13,0
2014-09-29,9544.2779,2061.5107,464.8086,2642.2907,321.2833,669.543099999999,208.3413,3.62044792974058e-02,575.01,0
2014-09-30,13986.2296,2052.5979,442.3486,3109.4255,61.652,693.2416,59.2391,4.25668085085561e-02,574.13,0
2014-10-01,0,2.4941,0.6856,2.7124,36.7542,-2.50000000000001e-02,13.5803,3.69891997312404e-02,574.13,0
2014-10-02,2401.166,1812.4595,398.6756,2135.3279,17.478,530.6881,35.9176,9.83103924464692e-03,574.13,0
2014-10-03,3380.88,2075.3496,368.8866,2370.6257,34.2973,780.4974,74.6201,9.53244424146658e-03,575.46,0
2014-10-04,3829.0741,1950.9899,422.8576,2679.2297,71.1867,706.616199999999,78.6588,1.20141408553798e-02,575.46,0
2014-10-05,2281.5183,1354.1799,1082.0358,1963.5706,45.9224,426.825,75.0955,1.84948087575008e-02,575.47,0
2014-10-06,2447.7081,1724.1569,863.808300000001,2162.2057,15.4364,494.1694,33.3417,1.31997115128773e-02,575.76,0
2014-10-07,1473.4131,303.2024,247.8674,410.3713,32.4375,149.1526,45.8643,1.98727512653118e-02,577.04,0
2014-10-08,0,848.2406,355.0208,944.668299999999,29.7728,297.883,12.1883,1.12493931081147e-02,577.04,0
2014-10-09,4562.6068,1930.2409,701.1277,2817.6726,88.7431,691.9921,38.5656,1.17529154385764e-02,577.04,0
2014-10-10,4546.0521,1851.4783,588.6746,2573.9966,98.4034,647.2766,140.7169,1.18676180203553e-02,577.87,0
2014-10-11,4791.7701,1778.5767,603.6712,2379.25169999999,61.6783,625.1989,128.6367,1.22236319500483e-02,577.4,0
2014-10-12,3761.88780000001,1852.7038,548.281,2496.0714,74.2513,601.3733,116.9959,1.21881579906618e-02,576.74,1
2014-10-13,3302.2552,1679.7858,373.4217,2499.48479999999,75.4689,529.4917,104.4451,1.37239364958297e-02,574.78,0
2014-10-14,2555.2516,1426.6182,288.2091,2080.3023,59.2741,526.8492,71.6557,1.53993027001533e-02,573.78,0
2014-10-15,0,12.5498,8.1428,22.6133,60.5032,0.85,31.4186,0.05988530631587,573.78,0
2014-10-16,4445.914,2169.8309,558.706,2945.5367,30.2652,680.044399999999,27.3453,1.30124463224918e-02,573.78,0
2014-10-17,5744.80639999999,2203.6952,412.7191,2740.35529999999,77.4387,787.8552,107.3752,9.92512276016233e-03,573.78,0
2014-10-18,5569.32699999999,2253.0385,534.9046,3081.852,91.9029,804.027,134.3064,1.34179256616545e-02,573.16,0
2014-10-19,4660.4442,2058.7036,501.3373,2694.5752,118.5318,714.725899999999,152.7899,1.27649029883144e-02,572.85,0
2014-10-20,4059.41130000001,2061.1657,345.7624,2602.1251,66.8346,642.455899999999,140.863,1.33402885339443e-02,572.42,0
2014-10-21,2857.4057,428.171,123.4316,809.3602,54.9436,192.9493,107.2736,1.09953684778968e-02,573.5,0
2014-10-22,0,1168.368,195.3296,1156.212,58.7696,358.6146,24.5719,1.72114912037684e-02,573.5,0
2014-10-23,5065.5378,2110.1997,546.8074,2657.1656,64.3227,697.4242,96.8126,1.16386577539843e-02,573.5,0
2014-10-24,5943.0767,2044.0434,492.2526,2673.9463,82.526,690.345599999999,251.3981,1.03496734734922e-02,573.2,0
2014-10-25,6225.91919999999,2155.6809,478.3001,2939.193,96.2356,751.877799999999,141.2418,1.23469757440395e-02,571.71,0
2014-10-26,4866.2017,1757.2391,446.3533,2672.8327,133.3726,552.9795,267.7796,1.74714535189415e-02,571.94,0
2014-10-27,4596.7065,2387.3888,373.3437,2578.5391,57.2532,581.7288,83.5499,1.30720297216429e-02,571.74,0
2014-10-28,3127.8064,711.2695,130.2381,1027.8792,42.4988,248.1844,21.6426,1.52383716622818e-02,572.36,0
2014-10-29,0,1250.0644,143.1999,1200.3164,78.5472,273.5453,102.2604,1.6725598359471e-02,572.36,0
2014-10-30,5892.74999999999,1975.5212,391.9337,2691.6132,85.7823,620.026399999999,103.6254,1.63610814292852e-02,572.36,0
2014-10-31,7374.5599,1942.549,383.9502,2725.3823,104.9018,572.3936,246.709,1.1197553494224e-02,572.11,0
2014-11-01,4900.6814,2267.628,372.2794,2534.13089999999,84.9579,673.601099999999,111.1878,1.18595531501692e-02,571.69,0
2014-11-02,4337.6001,2146.8056,558.6354,2505.1071,95.7925,581.9138,136.9483,1.80772254908525e-02,572.54,0
2014-11-03,3854.9118,2500.9828,341.4714,2593.1966,93.495,581.4199,122.5607,1.48103581556917e-02,572.56,0
2014-11-04,2212.2097,517.0817,163.4532,625.6772,50.855,175.5648,21.0842,1.24866206429822e-02,571.72,0
2014-11-05,0,1318.9886,141.0681,1085.2256,83.9595,349.7781,108.1161,1.62884447042703e-02,571.72,0
2014-11-06,4838.35700000001,2779.0858,535.2637,3050.4585,50.9657,730.5718,126.6424,1.57543026805968e-02,571.72,0
